user_id,game_name,week,mastery_level
8,Calculator: Division,2,0.0
8,Calculator: Division,3,0.0
8,Calculator: Division,4,0.0
8,Calculator: Division,5,0.0
8,Calculator: Division,6,0.0
8,Calculator: Division,7,0.0
8,Calculator: Division,10,0.0
8,Calculator: Division,11,0.0
8,Calculator: Division,12,0.0
8,Calculator: Division,13,0.0
8,Calculator: Division,14,0.0
8,Calculator: Division,15,0.0
8,Calculator: Division,16,0.0
8,Calculator: Division,17,0.0
8,Calculator: Division,20,0.0
8,Calculator: Division,21,0.0
8,Calculator: Division,22,0.0
8,Calculator: Division,24,0.0
8,Calculator: Division,25,0.0
8,Calculator: Division,26,0.0
8,Calculator: Division,27,0.0
8,Calculator: Division,29,0.0
8,Calculator: Division,30,0.0
8,Calculator: Division,31,0.0
8,Calculator: Division,32,0.0
8,Calculator: Division,33,0.0
8,Calculator: Division,34,0.0
8,Calculator: Division,38,0.0
8,Calculator: Division,39,0.0
8,Calculator: Division,40,0.0
8,Calculator: Division,41,0.0
8,Calculator: Division,42,0.0
8,Calculator: Division,43,0.0
8,Calculator: Division,44,0.0
8,Shelf: random height,1,0.0
8,Shelf: random height,2,0.0
8,Shelf: random height,3,0.0
8,Shelf: random height,4,0.0
8,Shelf: random height,5,0.0
8,Shelf: random height,6,0.0
8,Shelf: random height,7,0.0
8,Shelf: random height,10,0.0
8,Shelf: random height,11,0.0
8,Shelf: random height,12,0.0
8,Shelf: random height,13,0.0
8,Shelf: random height,14,0.0
8,Shelf: random height,15,0.0
8,Shelf: random height,16,0.0
8,Shelf: random height,17,0.0
8,Shelf: random height,20,0.0
8,Shelf: random height,21,0.0
8,Shelf: random height,22,0.0
8,Shelf: random height,24,0.0
8,Shelf: random height,25,0.0
8,Shelf: random height,26,0.0
8,Shelf: random height,27,0.0
8,Shelf: random height,29,0.0
8,Shelf: random height,30,0.0
8,Shelf: random height,31,0.0
8,Shelf: random height,32,0.0
8,Shelf: random height,33,0.0
8,Shelf: random height,34,0.0
8,Shelf: random height,38,0.0
8,Shelf: random height,39,0.0
8,Shelf: random height,40,0.0
8,Shelf: random height,41,0.0
8,Shelf: random height,42,0.0
8,Shelf: random height,43,0.0
8,Shelf: random height,44,0.0
8,Calculator: Multiplication with ?,1,0.0
8,Calculator: Multiplication with ?,2,0.0
8,Calculator: Multiplication with ?,3,0.0
8,Calculator: Multiplication with ?,4,0.0
8,Calculator: Multiplication with ?,5,0.0
8,Calculator: Multiplication with ?,6,0.0
8,Calculator: Multiplication with ?,7,0.0
8,Calculator: Multiplication with ?,10,0.0
8,Calculator: Multiplication with ?,11,0.0
8,Calculator: Multiplication with ?,12,0.0
8,Calculator: Multiplication with ?,13,0.0
8,Calculator: Multiplication with ?,14,0.0
8,Calculator: Multiplication with ?,15,0.0
8,Calculator: Multiplication with ?,16,0.0
8,Calculator: Multiplication with ?,17,0.0
8,Calculator: Multiplication with ?,20,0.0
8,Calculator: Multiplication with ?,21,0.0
8,Calculator: Multiplication with ?,22,0.0
8,Calculator: Multiplication with ?,24,0.0
8,Calculator: Multiplication with ?,25,0.0
8,Calculator: Multiplication with ?,26,0.0
8,Calculator: Multiplication with ?,27,0.0
8,Calculator: Multiplication with ?,29,0.0
8,Calculator: Multiplication with ?,30,0.0
8,Calculator: Multiplication with ?,31,0.0
8,Calculator: Multiplication with ?,32,0.0
8,Calculator: Multiplication with ?,33,0.0
8,Calculator: Multiplication with ?,34,0.0
8,Calculator: Multiplication with ?,38,0.0
8,Calculator: Multiplication with ?,39,0.0
8,Calculator: Multiplication with ?,40,0.0
8,Calculator: Multiplication with ?,41,0.0
8,Calculator: Multiplication with ?,42,0.0
8,Calculator: Multiplication with ?,43,0.0
8,Calculator: Multiplication with ?,44,0.0
8,Scale: Composition,1,0.0
8,Scale: Composition,2,0.0
8,Scale: Composition,3,0.0
8,Scale: Composition,4,0.0
8,Scale: Composition,5,0.0
8,Scale: Composition,6,0.0
8,Scale: Composition,7,0.0
8,Scale: Composition,10,0.0
8,Scale: Composition,11,0.0
8,Scale: Composition,12,0.0
8,Scale: Composition,13,0.0
8,Scale: Composition,14,0.0
8,Scale: Composition,15,0.0
8,Scale: Composition,16,0.0
8,Scale: Composition,17,0.0
8,Scale: Composition,20,0.0
8,Scale: Composition,21,0.0
8,Scale: Composition,22,0.0
8,Scale: Composition,24,0.0
8,Scale: Composition,25,0.0
8,Scale: Composition,26,0.0
8,Scale: Composition,27,0.0
8,Scale: Composition,29,0.0
8,Scale: Composition,30,0.0
8,Scale: Composition,31,0.0
8,Scale: Composition,32,0.0
8,Scale: Composition,33,0.0
8,Scale: Composition,34,0.0
8,Scale: Composition,38,0.0
8,Scale: Composition,39,0.0
8,Scale: Composition,40,0.0
8,Scale: Composition,41,0.0
8,Scale: Composition,42,0.0
8,Scale: Composition,43,0.0
8,Scale: Composition,44,0.0
9,Subitizing,1,0.0
9,Subitizing,20,0.0
9,Subitizing,21,0.0
9,Conversion,1,0.3333333333333333
9,Conversion,20,0.3333333333333333
9,Conversion,21,0.3333333333333333
9,Landing,1,0.3333333333333333
9,Landing,20,0.5
9,Landing,21,0.5
9,Comparison,1,0.0
9,Comparison,20,0.0
9,Comparison,21,0.0
9,Estimation on Number Line,1,0.0
9,Estimation on Number Line,20,0.0
9,Estimation on Number Line,21,0.0
9,Distance,1,0.0
9,Distance,20,0.0
9,Distance,21,0.0
9,Sliderule,1,0.0
9,Sliderule,20,0.0
9,Sliderule,21,0.0
9,Order,1,0.0
9,Order,20,0.0
9,Order,21,0.0
9,Estimation,1,0.0
9,Estimation,20,0.0
9,Estimation,21,0.0
9,Calculator,1,0.0
9,Calculator,20,0.0
9,Calculator,21,0.0
9,Plus-minus,1,0.0
9,Plus-minus,20,0.0
9,Plus-minus,21,0.0
9,Scale: Decomposition,1,0.0
9,Scale: Decomposition,20,0.0
9,Scale: Decomposition,21,0.0
9,Secret Number,1,0.0
9,Secret Number,20,0.0
9,Secret Number,21,0.0
9,Distribution,1,0.0
9,Distribution,20,0.0
9,Distribution,21,0.0
9,Completion,1,0.0
9,Completion,20,0.0
9,Completion,21,0.0
9,Write as multiplication,1,0.0
9,Write as multiplication,20,0.0
9,Write as multiplication,21,0.0
9,Series,1,0.0
9,Series,20,0.0
9,Series,21,0.0
9,Jump backwards,1,0.0
9,Jump backwards,20,0.0
9,Jump backwards,21,0.0
9,Difference,1,0.0
9,Difference,20,0.0
9,Difference,21,0.0
9,Scale: Subtraction,1,0.0
9,Scale: Subtraction,20,0.0
9,Scale: Subtraction,21,0.0
9,Shelf: Jump Ahead,1,0.0
9,Shelf: Jump Ahead,20,0.0
9,Shelf: Jump Ahead,21,0.0
9,Calculator: Multiplication,1,0.0
9,Calculator: Multiplication,20,0.0
9,Calculator: Multiplication,21,0.0
9,Scale: Conversion,1,0.0
9,Scale: Conversion,20,0.0
9,Scale: Conversion,21,0.0
9,Shelf: given height,1,0.0
9,Shelf: given height,20,0.0
9,Shelf: given height,21,0.0
9,Scale: Subtraction by Tens and Ones,1,0.0
9,Scale: Subtraction by Tens and Ones,20,0.0
9,Scale: Subtraction by Tens and Ones,21,0.0
9,Calculator: Division,1,0.0
9,Calculator: Division,20,0.0
9,Calculator: Division,21,0.0
9,Shelf: random height,1,0.0
9,Shelf: random height,20,0.0
9,Shelf: random height,21,0.0
9,Calculator: Multiplication with ?,1,0.0
9,Calculator: Multiplication with ?,20,0.0
9,Calculator: Multiplication with ?,21,0.0
9,Scale: Composition,1,0.0
9,Scale: Composition,20,0.0
9,Scale: Composition,21,0.0
10,Subitizing,1,0.0
10,Subitizing,11,0.0
10,Subitizing,108,0.0
10,Subitizing,114,0.0
10,Subitizing,115,0.0
10,Subitizing,116,0.0
10,Subitizing,117,0.125
10,Subitizing,119,0.3
10,Subitizing,124,0.3
10,Subitizing,126,0.3
10,Subitizing,127,0.3
10,Subitizing,128,0.3
10,Subitizing,129,0.3
10,Subitizing,130,0.3
10,Subitizing,131,0.3
10,Conversion,1,0.0
10,Conversion,11,0.0
10,Conversion,108,0.0
10,Conversion,114,0.0
10,Conversion,115,0.0
10,Conversion,116,0.0
10,Conversion,117,0.0
10,Conversion,119,0.0
10,Conversion,124,0.0
10,Conversion,126,0.0
10,Conversion,127,0.0
10,Conversion,128,0.0
10,Conversion,129,0.0
10,Conversion,130,0.0
10,Conversion,131,0.0
10,Landing,1,0.0
10,Landing,11,0.5
10,Landing,108,0.25
10,Landing,114,0.25
10,Landing,115,0.3333333333333333
10,Landing,116,0.42857142857142855
10,Landing,117,0.42857142857142855
10,Landing,119,0.42857142857142855
10,Landing,124,0.36363636363636365
10,Landing,126,0.3125
10,Landing,127,0.3333333333333333
10,Landing,128,0.35
10,Landing,129,0.4090909090909091
10,Landing,130,0.43478260869565216
10,Landing,131,0.4583333333333333
10,Comparison,1,0.0
10,Comparison,11,0.0
10,Comparison,108,0.0
10,Comparison,114,0.0
10,Comparison,115,0.0
10,Comparison,116,0.0
10,Comparison,117,0.0
10,Comparison,119,0.0
10,Comparison,124,0.0
10,Comparison,126,0.0
10,Comparison,127,0.0
10,Comparison,128,0.0
10,Comparison,129,0.0
10,Comparison,130,0.0
10,Comparison,131,0.0
10,Estimation on Number Line,1,0.0
10,Estimation on Number Line,11,0.0
10,Estimation on Number Line,108,0.0
10,Estimation on Number Line,114,0.0
10,Estimation on Number Line,115,0.0
10,Estimation on Number Line,116,0.0
10,Estimation on Number Line,117,0.0
10,Estimation on Number Line,119,0.0
10,Estimation on Number Line,124,0.0
10,Estimation on Number Line,126,0.0
10,Estimation on Number Line,127,0.0
10,Estimation on Number Line,128,0.0
10,Estimation on Number Line,129,0.0
10,Estimation on Number Line,130,0.0
10,Estimation on Number Line,131,0.0
10,Distance,1,0.0
10,Distance,11,0.0
10,Distance,108,0.0
10,Distance,114,0.0
10,Distance,115,0.0
10,Distance,116,0.0
10,Distance,117,0.0
10,Distance,119,0.0
10,Distance,124,0.0
10,Distance,126,0.0
10,Distance,127,0.0
10,Distance,128,0.0
10,Distance,129,0.0
10,Distance,130,0.0
10,Distance,131,0.0
10,Sliderule,1,0.0
10,Sliderule,11,0.0
10,Sliderule,108,0.0
10,Sliderule,114,0.0
10,Sliderule,115,0.0
10,Sliderule,116,0.0
10,Sliderule,117,0.0
10,Sliderule,119,0.0
10,Sliderule,124,0.0
10,Sliderule,126,0.0
10,Sliderule,127,0.0
10,Sliderule,128,0.0
10,Sliderule,129,0.0
10,Sliderule,130,0.0
10,Sliderule,131,0.0
10,Order,1,0.0
10,Order,11,0.0
10,Order,108,0.0
10,Order,114,0.0
10,Order,115,0.0
10,Order,116,0.0
10,Order,117,0.0
10,Order,119,0.0
10,Order,124,0.0
10,Order,126,0.0
10,Order,127,0.0
10,Order,128,0.0
10,Order,129,0.0
10,Order,130,0.0
10,Order,131,0.0
10,Estimation,1,0.0
10,Estimation,11,0.0
10,Estimation,108,0.0
10,Estimation,114,0.0
10,Estimation,115,0.0
10,Estimation,116,0.0
10,Estimation,117,0.0
10,Estimation,119,0.0
10,Estimation,124,0.0
10,Estimation,126,0.0
10,Estimation,127,0.0
10,Estimation,128,0.0
10,Estimation,129,0.0
10,Estimation,130,0.0
10,Estimation,131,0.0
10,Calculator,1,0.0
10,Calculator,11,0.0
10,Calculator,108,0.0
10,Calculator,114,0.0
10,Calculator,115,0.0
10,Calculator,116,0.0
10,Calculator,117,0.0
10,Calculator,119,0.0
10,Calculator,124,0.0
10,Calculator,126,0.0
10,Calculator,127,0.0
10,Calculator,128,0.0
10,Calculator,129,0.0
10,Calculator,130,0.0
10,Calculator,131,0.0
10,Plus-minus,1,0.0
10,Plus-minus,11,0.0
10,Plus-minus,108,0.0
10,Plus-minus,114,0.0
10,Plus-minus,115,0.0
10,Plus-minus,116,0.0
10,Plus-minus,117,0.0
10,Plus-minus,119,0.0
10,Plus-minus,124,0.0
10,Plus-minus,126,0.0
10,Plus-minus,127,0.0
10,Plus-minus,128,0.0
10,Plus-minus,129,0.0
10,Plus-minus,130,0.0
10,Plus-minus,131,0.0
10,Scale: Decomposition,1,0.0
10,Scale: Decomposition,11,0.0
10,Scale: Decomposition,108,0.0
10,Scale: Decomposition,114,0.0
10,Scale: Decomposition,115,0.0
10,Scale: Decomposition,116,0.0
10,Scale: Decomposition,117,0.0
10,Scale: Decomposition,119,0.0
10,Scale: Decomposition,124,0.0
10,Scale: Decomposition,126,0.0
10,Scale: Decomposition,127,0.0
10,Scale: Decomposition,128,0.0
10,Scale: Decomposition,129,0.0
10,Scale: Decomposition,130,0.0
10,Scale: Decomposition,131,0.0
10,Secret Number,1,0.0
10,Secret Number,11,0.0
10,Secret Number,108,0.0
10,Secret Number,114,0.0
10,Secret Number,115,0.0
10,Secret Number,116,0.0
10,Secret Number,117,0.0
10,Secret Number,119,0.0
10,Secret Number,124,0.0
10,Secret Number,126,0.0
10,Secret Number,127,0.0
10,Secret Number,128,0.0
10,Secret Number,129,0.0
10,Secret Number,130,0.0
10,Secret Number,131,0.0
10,Distribution,1,0.0
10,Distribution,11,0.0
10,Distribution,108,0.0
10,Distribution,114,0.0
10,Distribution,115,0.0
10,Distribution,116,0.0
10,Distribution,117,0.0
10,Distribution,119,0.0
10,Distribution,124,0.0
10,Distribution,126,0.0
10,Distribution,127,0.0
10,Distribution,128,0.0
10,Distribution,129,0.0
10,Distribution,130,0.0
10,Distribution,131,0.0
10,Completion,1,0.0
10,Completion,11,0.0
10,Completion,108,0.0
10,Completion,114,0.0
10,Completion,115,0.0
10,Completion,116,0.0
10,Completion,117,0.0
10,Completion,119,0.0
10,Completion,124,0.0
10,Completion,126,0.0
10,Completion,127,0.0
10,Completion,128,0.0
10,Completion,129,0.0
10,Completion,130,0.0
10,Completion,131,0.0
10,Write as multiplication,1,0.0
10,Write as multiplication,11,0.0
10,Write as multiplication,108,0.0
10,Write as multiplication,114,0.0
10,Write as multiplication,115,0.0
10,Write as multiplication,116,0.0
10,Write as multiplication,117,0.0
10,Write as multiplication,119,0.0
10,Write as multiplication,124,0.0
10,Write as multiplication,126,0.0
10,Write as multiplication,127,0.0
10,Write as multiplication,128,0.0
10,Write as multiplication,129,0.0
10,Write as multiplication,130,0.0
10,Write as multiplication,131,0.0
10,Series,1,0.0
10,Series,11,0.0
10,Series,108,0.0
10,Series,114,0.0
10,Series,115,0.0
10,Series,116,0.0
10,Series,117,0.0
10,Series,119,0.0
10,Series,124,0.0
10,Series,126,0.0
10,Series,127,0.0
10,Series,128,0.0
10,Series,129,0.0
10,Series,130,0.0
10,Series,131,0.0
10,Jump backwards,1,0.0
10,Jump backwards,11,0.0
10,Jump backwards,108,0.0
10,Jump backwards,114,0.0
10,Jump backwards,115,0.0
10,Jump backwards,116,0.0
10,Jump backwards,117,0.0
10,Jump backwards,119,0.0
10,Jump backwards,124,0.0
10,Jump backwards,126,0.0
10,Jump backwards,127,0.0
10,Jump backwards,128,0.0
10,Jump backwards,129,0.0
10,Jump backwards,130,0.0
10,Jump backwards,131,0.0
10,Difference,1,0.0
10,Difference,11,0.0
10,Difference,108,0.0
10,Difference,114,0.0
10,Difference,115,0.0
10,Difference,116,0.0
10,Difference,117,0.0
10,Difference,119,0.0
10,Difference,124,0.0
10,Difference,126,0.0
10,Difference,127,0.0
10,Difference,128,0.0
10,Difference,129,0.0
10,Difference,130,0.0
10,Difference,131,0.0
10,Scale: Subtraction,1,0.0
10,Scale: Subtraction,11,0.0
10,Scale: Subtraction,108,0.0
10,Scale: Subtraction,114,0.0
10,Scale: Subtraction,115,0.0
10,Scale: Subtraction,116,0.0
10,Scale: Subtraction,117,0.0
10,Scale: Subtraction,119,0.0
10,Scale: Subtraction,124,0.0
10,Scale: Subtraction,126,0.0
10,Scale: Subtraction,127,0.0
10,Scale: Subtraction,128,0.0
10,Scale: Subtraction,129,0.0
10,Scale: Subtraction,130,0.0
10,Scale: Subtraction,131,0.0
10,Shelf: Jump Ahead,1,0.0
10,Shelf: Jump Ahead,11,0.0
10,Shelf: Jump Ahead,108,0.0
10,Shelf: Jump Ahead,114,0.0
10,Shelf: Jump Ahead,115,0.0
10,Shelf: Jump Ahead,116,0.0
10,Shelf: Jump Ahead,117,0.0
10,Shelf: Jump Ahead,119,0.0
10,Shelf: Jump Ahead,124,0.0
10,Shelf: Jump Ahead,126,0.0
10,Shelf: Jump Ahead,127,0.0
10,Shelf: Jump Ahead,128,0.0
10,Shelf: Jump Ahead,129,0.0
10,Shelf: Jump Ahead,130,0.0
10,Shelf: Jump Ahead,131,0.0
10,Calculator: Multiplication,1,0.0
10,Calculator: Multiplication,11,0.0
10,Calculator: Multiplication,108,0.0
10,Calculator: Multiplication,114,0.0
10,Calculator: Multiplication,115,0.0
10,Calculator: Multiplication,116,0.0
10,Calculator: Multiplication,117,0.0
10,Calculator: Multiplication,119,0.0
10,Calculator: Multiplication,124,0.0
10,Calculator: Multiplication,126,0.0
10,Calculator: Multiplication,127,0.0
10,Calculator: Multiplication,128,0.0
10,Calculator: Multiplication,129,0.0
10,Calculator: Multiplication,130,0.0
10,Calculator: Multiplication,131,0.0
10,Scale: Conversion,1,0.0
10,Scale: Conversion,11,0.0
10,Scale: Conversion,108,0.0
10,Scale: Conversion,114,0.0
10,Scale: Conversion,115,0.0
10,Scale: Conversion,116,0.0
10,Scale: Conversion,117,0.0
10,Scale: Conversion,119,0.0
10,Scale: Conversion,124,0.0
10,Scale: Conversion,126,0.0
10,Scale: Conversion,127,0.0
10,Scale: Conversion,128,0.0
10,Scale: Conversion,129,0.0
10,Scale: Conversion,130,0.0
10,Scale: Conversion,131,0.0
10,Shelf: given height,1,0.0
10,Shelf: given height,11,0.0
10,Shelf: given height,108,0.0
10,Shelf: given height,114,0.0
10,Shelf: given height,115,0.0
10,Shelf: given height,116,0.0
10,Shelf: given height,117,0.0
10,Shelf: given height,119,0.0
10,Shelf: given height,124,0.0
10,Shelf: given height,126,0.0
10,Shelf: given height,127,0.0
10,Shelf: given height,128,0.0
10,Shelf: given height,129,0.0
10,Shelf: given height,130,0.0
10,Shelf: given height,131,0.0
10,Scale: Subtraction by Tens and Ones,1,0.0
10,Scale: Subtraction by Tens and Ones,11,0.0
10,Scale: Subtraction by Tens and Ones,108,0.0
10,Scale: Subtraction by Tens and Ones,114,0.0
10,Scale: Subtraction by Tens and Ones,115,0.0
10,Scale: Subtraction by Tens and Ones,116,0.0
10,Scale: Subtraction by Tens and Ones,117,0.0
10,Scale: Subtraction by Tens and Ones,119,0.0
10,Scale: Subtraction by Tens and Ones,124,0.0
10,Scale: Subtraction by Tens and Ones,126,0.0
10,Scale: Subtraction by Tens and Ones,127,0.0
10,Scale: Subtraction by Tens and Ones,128,0.0
10,Scale: Subtraction by Tens and Ones,129,0.0
10,Scale: Subtraction by Tens and Ones,130,0.0
10,Scale: Subtraction by Tens and Ones,131,0.0
10,Calculator: Division,1,0.0
10,Calculator: Division,11,0.0
10,Calculator: Division,108,0.0
10,Calculator: Division,114,0.0
10,Calculator: Division,115,0.0
10,Calculator: Division,116,0.0
10,Calculator: Division,117,0.0
10,Calculator: Division,119,0.0
10,Calculator: Division,124,0.0
10,Calculator: Division,126,0.0
10,Calculator: Division,127,0.0
10,Calculator: Division,128,0.0
10,Calculator: Division,129,0.0
10,Calculator: Division,130,0.0
10,Calculator: Division,131,0.0
10,Shelf: random height,1,0.0
10,Shelf: random height,11,0.0
10,Shelf: random height,108,0.0
10,Shelf: random height,114,0.0
10,Shelf: random height,115,0.0
10,Shelf: random height,116,0.0
10,Shelf: random height,117,0.0
10,Shelf: random height,119,0.0
10,Shelf: random height,124,0.0
10,Shelf: random height,126,0.0
10,Shelf: random height,127,0.0
10,Shelf: random height,128,0.0
10,Shelf: random height,129,0.0
10,Shelf: random height,130,0.0
10,Shelf: random height,131,0.0
10,Calculator: Multiplication with ?,1,0.0
10,Calculator: Multiplication with ?,11,0.0
10,Calculator: Multiplication with ?,108,0.0
10,Calculator: Multiplication with ?,114,0.0
10,Calculator: Multiplication with ?,115,0.0
10,Calculator: Multiplication with ?,116,0.0
10,Calculator: Multiplication with ?,117,0.0
10,Calculator: Multiplication with ?,119,0.0
10,Calculator: Multiplication with ?,124,0.0
10,Calculator: Multiplication with ?,126,0.0
10,Calculator: Multiplication with ?,127,0.0
10,Calculator: Multiplication with ?,128,0.0
10,Calculator: Multiplication with ?,129,0.0
10,Calculator: Multiplication with ?,130,0.0
10,Calculator: Multiplication with ?,131,0.0
10,Scale: Composition,1,0.0
10,Scale: Composition,11,0.0
10,Scale: Composition,108,0.0
10,Scale: Composition,114,0.0
10,Scale: Composition,115,0.0
10,Scale: Composition,116,0.0
10,Scale: Composition,117,0.0
10,Scale: Composition,119,0.0
10,Scale: Composition,124,0.0
10,Scale: Composition,126,0.0
10,Scale: Composition,127,0.0
10,Scale: Composition,128,0.0
10,Scale: Composition,129,0.0
10,Scale: Composition,130,0.0
10,Scale: Composition,131,0.0
12,Subitizing,1,0.25
12,Subitizing,3,0.25
12,Subitizing,4,0.25
12,Subitizing,5,0.25
12,Subitizing,6,0.25
12,Subitizing,26,0.25
12,Conversion,1,0.5
12,Conversion,3,0.5
12,Conversion,4,0.2222222222222222
12,Conversion,5,0.23076923076923078
12,Conversion,6,0.25
12,Conversion,26,0.25
12,Landing,1,0.0
12,Landing,3,0.0
12,Landing,4,0.2222222222222222
12,Landing,5,0.23076923076923078
12,Landing,6,0.25
12,Landing,26,0.25
12,Comparison,1,0.0
12,Comparison,3,0.0
12,Comparison,4,0.0
12,Comparison,5,0.07692307692307693
12,Comparison,6,0.07692307692307693
12,Comparison,26,0.07692307692307693
12,Estimation on Number Line,1,0.0
12,Estimation on Number Line,3,0.0
12,Estimation on Number Line,4,0.0
12,Estimation on Number Line,5,0.0
12,Estimation on Number Line,6,0.0
12,Estimation on Number Line,26,0.0
12,Distance,1,0.0
12,Distance,3,0.0
12,Distance,4,0.0
12,Distance,5,0.0
12,Distance,6,0.0
12,Distance,26,0.0
12,Sliderule,1,0.0
12,Sliderule,3,0.0
12,Sliderule,4,0.0
12,Sliderule,5,0.0
12,Sliderule,6,0.0
12,Sliderule,26,0.0
12,Order,1,0.0
12,Order,3,0.0
12,Order,4,0.0
12,Order,5,0.0
12,Order,6,0.0
12,Order,26,0.0
12,Estimation,1,0.0
12,Estimation,3,0.0
12,Estimation,4,0.0
12,Estimation,5,0.0
12,Estimation,6,0.0
12,Estimation,26,0.0
12,Calculator,1,0.0
12,Calculator,3,0.2
12,Calculator,4,0.2
12,Calculator,5,0.2
12,Calculator,6,0.2
12,Calculator,26,0.2
12,Plus-minus,1,0.0
12,Plus-minus,3,0.0
12,Plus-minus,4,0.0
12,Plus-minus,5,0.0
12,Plus-minus,6,0.0
12,Plus-minus,26,0.0
12,Scale: Decomposition,1,0.0
12,Scale: Decomposition,3,0.0
12,Scale: Decomposition,4,0.0
12,Scale: Decomposition,5,0.0
12,Scale: Decomposition,6,0.0
12,Scale: Decomposition,26,0.0
12,Secret Number,1,0.0
12,Secret Number,3,0.0
12,Secret Number,4,0.0
12,Secret Number,5,0.0
12,Secret Number,6,0.0
12,Secret Number,26,0.0
12,Distribution,1,0.0
12,Distribution,3,0.0
12,Distribution,4,0.0
12,Distribution,5,0.0
12,Distribution,6,0.0
12,Distribution,26,0.0
12,Completion,1,0.0
12,Completion,3,0.0
12,Completion,4,0.0
12,Completion,5,0.0
12,Completion,6,0.0
12,Completion,26,0.0
12,Write as multiplication,1,0.0
12,Write as multiplication,3,0.0
12,Write as multiplication,4,0.0
12,Write as multiplication,5,0.0
12,Write as multiplication,6,0.0
12,Write as multiplication,26,0.0
12,Series,1,0.0
12,Series,3,0.0
12,Series,4,0.0
12,Series,5,0.0
12,Series,6,0.0
12,Series,26,0.0
12,Jump backwards,1,0.0
12,Jump backwards,3,0.0
12,Jump backwards,4,0.0
12,Jump backwards,5,0.0
12,Jump backwards,6,0.0
12,Jump backwards,26,0.0
12,Difference,1,0.0
12,Difference,3,0.0
12,Difference,4,0.0
12,Difference,5,0.0
12,Difference,6,0.0
12,Difference,26,0.0
12,Scale: Subtraction,1,0.0
12,Scale: Subtraction,3,0.0
12,Scale: Subtraction,4,0.0
12,Scale: Subtraction,5,0.0
12,Scale: Subtraction,6,0.0
12,Scale: Subtraction,26,0.0
12,Shelf: Jump Ahead,1,0.0
12,Shelf: Jump Ahead,3,0.0
12,Shelf: Jump Ahead,4,0.0
12,Shelf: Jump Ahead,5,0.0
12,Shelf: Jump Ahead,6,0.0
12,Shelf: Jump Ahead,26,0.0
12,Calculator: Multiplication,1,0.0
12,Calculator: Multiplication,3,0.0
12,Calculator: Multiplication,4,0.0
12,Calculator: Multiplication,5,0.0
12,Calculator: Multiplication,6,0.0
12,Calculator: Multiplication,26,0.0
12,Scale: Conversion,1,0.0
12,Scale: Conversion,3,0.0
12,Scale: Conversion,4,0.0
12,Scale: Conversion,5,0.0
12,Scale: Conversion,6,0.0
12,Scale: Conversion,26,0.0
12,Shelf: given height,1,0.0
12,Shelf: given height,3,0.0
12,Shelf: given height,4,0.0
12,Shelf: given height,5,0.0
12,Shelf: given height,6,0.0
12,Shelf: given height,26,0.0
12,Scale: Subtraction by Tens and Ones,1,0.0
12,Scale: Subtraction by Tens and Ones,3,0.0
12,Scale: Subtraction by Tens and Ones,4,0.0
12,Scale: Subtraction by Tens and Ones,5,0.0
12,Scale: Subtraction by Tens and Ones,6,0.0
12,Scale: Subtraction by Tens and Ones,26,0.0
12,Calculator: Division,1,0.0
12,Calculator: Division,3,0.0
12,Calculator: Division,4,0.0
12,Calculator: Division,5,0.0
12,Calculator: Division,6,0.0
12,Calculator: Division,26,0.0
12,Shelf: random height,1,0.0
12,Shelf: random height,3,0.0
12,Shelf: random height,4,0.0
12,Shelf: random height,5,0.0
12,Shelf: random height,6,0.0
12,Shelf: random height,26,0.0
12,Calculator: Multiplication with ?,1,0.0
12,Calculator: Multiplication with ?,3,0.0
12,Calculator: Multiplication with ?,4,0.0
12,Calculator: Multiplication with ?,5,0.0
12,Calculator: Multiplication with ?,6,0.0
12,Calculator: Multiplication with ?,26,0.0
12,Scale: Composition,1,0.0
12,Scale: Composition,3,0.0
12,Scale: Composition,4,0.0
12,Scale: Composition,5,0.0
12,Scale: Composition,6,0.0
12,Scale: Composition,26,0.0
13,Subitizing,1,0.0
13,Conversion,1,0.0
13,Landing,1,0.0
13,Comparison,1,0.0
13,Estimation on Number Line,1,0.0
13,Distance,1,0.0
13,Sliderule,1,0.0
13,Order,1,0.0
13,Estimation,1,1.0
13,Calculator,1,0.0
13,Plus-minus,1,0.0
13,Scale: Decomposition,1,0.0
13,Secret Number,1,0.0
13,Distribution,1,0.0
13,Completion,1,0.0
13,Write as multiplication,1,0.0
13,Series,1,0.0
13,Jump backwards,1,0.0
13,Difference,1,0.0
13,Scale: Subtraction,1,0.0
13,Shelf: Jump Ahead,1,0.0
13,Calculator: Multiplication,1,0.0
13,Scale: Conversion,1,0.0
13,Shelf: given height,1,0.0
13,Scale: Subtraction by Tens and Ones,1,0.0
13,Calculator: Division,1,0.0
13,Shelf: random height,1,0.0
13,Calculator: Multiplication with ?,1,0.0
13,Scale: Composition,1,0.0
14,Subitizing,1,0.0
14,Subitizing,2,0.0
14,Subitizing,3,0.0
14,Subitizing,4,0.0
14,Subitizing,5,0.0
14,Subitizing,6,0.0
14,Subitizing,7,0.0
14,Subitizing,8,0.0
14,Subitizing,11,0.0
14,Subitizing,12,0.0
14,Subitizing,15,0.0
14,Subitizing,16,0.0
14,Subitizing,17,0.0
14,Subitizing,18,0.0
14,Subitizing,19,0.0
14,Subitizing,22,0.0
14,Subitizing,23,0.0
14,Subitizing,24,0.0
14,Subitizing,25,0.0
14,Subitizing,26,0.0
14,Subitizing,29,0.0
